Address,Latitude,Longitude
STONE QUARRY CROSSING, 811 CAMP HORNE ROAD, SUITE 100, PITTSBURGH, PA 15237,40.44062479999999,-79.9958864
231 SHARON DRIVE, SAN ANTONIO, TX 78216,29.5015177,-98.4929607
711 FIFTH AVENUE, NEW YORK, NY 10022,40.761703,-73.97433319999999
8515 BAYMEADOWS WAY, UNIT 102, JACKSONVILLE, FL 32256,30.2182487,-81.5779838
135 S. MADISON STREET, THOMASVILLE, GA 31792,30.83621,-83.9799139
4000 N MINGO RD, TULSA, OK 74116,36.2113284,-95.87096389999999
501 COMMERCE STREET, NASHVILLE, TN 37203,36.16163830000001,-86.7794881
695 NORTH LEGACY RIDGE DRIVE SUITE 300, LIBERTY LAKE, WA 99019,47.66481839999999,-117.1170469
5701 GOLDEN HILLS DRIVE, MINNEAPOLIS, MN 55416-1297,44.97219399999999,-93.35364369999999
THREE WORLD FINANCIAL CENTER, 200 VESEY STREET 24TH FL, NEW YORK, NY 10281,40.71350899999999,-74.01454269999999
3558 ROUND BARN BOULEVARD, SUITE 200 OFFICE 206, SANTA ROSA, CA 95403,38.4761672,-122.724062
1415 VANTAGE PARK DRIVE, CHARLOTTE, NC 28203,35.2198438,-80.8538202
151 N 8TH STREET, SUITE 450, LINCOLN, NE 68508-1380,40.8144094,-96.71066739999999
601 S TRYON STREET, SUITE 100, CHARLOTTE, NC 28202,35.2230823,-80.84835249999999
12 VAN SYCKLES ROAD, CLINTON, NJ 08809,40.6695268,-74.9242053
42881 LAKE BABCOCK DR., SUITE 200, BABCOCK RANCH, FL 33982,26.7837112,-81.74709039999999
19362 POWDER HILL PLACE, SUITE 104, POULSBO, WA 98370,47.738981,-122.6337148
35 WALKER AVENUE, EAST QUOGUE, NY 11942,40.8389542,-72.57263309999999
200 COLUMBINE STREET, SUITE 260, DENVER, CO 80206,39.7196548,-104.9565282
39 EXCHANGE PLACE, SALT LAKE CITY, UT 84111,40.7615947,-111.8896959
1290 BROADWAY, SUITE 1000, DENVER, CO 80203,39.736578,-104.9868224
140 EAST 45TH STREET, SUITE 15 B, NEW YORK, NY 10017,40.752707,-73.9740497
325 N. ST. PAUL STREET, 30TH FLOOR, DALLAS, TX 75201,32.7833749,-96.7973409
2800 POST OAK BLVD, SUITE 6300, HOUSTON, TX 77056,29.7372539,-95.46126339999999
900 LARKSPUR LANDING CIR, SUITE 100, LARKSPUR, CA 94939,37.948678,-122.5101096
111 W 41ST STREET, BAYONNE, NJ 07002,40.6797768,-74.1112443
260 NEWPORT CENTER DRIVE, SUITE 100, NEWPORT BEACH, CA 92660,33.6109266,-117.8732231
500 11TH AVENUE N, SUITE 790, NASHVILLE, TN 37203,36.1639189,-86.79109439999999
3030 S LA CIENEGA BLVD, CULVER CITY, CA 90232,34.0313164,-118.3724262
305 SPIDER LILY LANE, NAPLES, FL 34119,26.2681191,-81.6921878
600 MADISON AVE, 8TH FLOOR, NEW YORK, NY 10022,40.7629891,-73.9723831
484 PACIFIC STREET, 3RD FLOOR, STAMFORD, CT 06902,41.0467935,-73.536976
AMBIT AMERICA INC., 485 MADISON AVENUE, 15TH FLOOR, NEW YORK, NY 10022,40.75880859999999,-73.9744858
2907 W. WILSON AVENUE, CHICAGO, IL 60625,41.9645153,-87.7014458
220 ALHAMBRA CIRCLE, 2ND FLOOR, CORAL GABLES, FL 33134,25.7518402,-80.25934769999999
3909 RESEARCH PARK DRIVE, SUITE 250, ANN ARBOR, MI 48108,42.23630259999999,-83.7339722
205 OSER AVE., HAUPPAUGE, NY 11788,40.8161747,-73.25374339999999
4500 MAIN STREET, KANSAS CITY, MO 64111,39.0459109,-94.5874465
11150 SANTA MONICA BLVD, STE 1425, LOS ANGELES, CA 90025,34.0470044,-118.4451806
ONE NEW HAMPSHIRE AVENUE, SUITE 125, PORTSMOUTH, NH 03801,43.0873705,-70.8119024
903 3RD AVENUE SOUTH, MINNEAPOLIS, MN 55402,44.9725996,-93.2697444
9000 CAMERON PARKWAY, OKLAHOMA CITY, OK 73114-3701,35.5644256,-97.5108492
1700 NORTHAMPTON STREET, SUITE A, EASTON, PA 18042-1659,40.689515,-75.236019
3030 SOUTH MAIN STREET, SUITE 100, SALT LAKE CITY, UT 84115-3554,40.7051778,-111.8917642
333 S. HOPE ST. 55TH FL., LOS ANGELES, CA 90071,34.0534675,-118.2530973
4695 MACARTHUR COURT, SUITE 560, NEWPORT BEACH, CA 92660,33.6704415,-117.8623243
1600 PENNSYLVANIA AVE., MCDONOUGH, GA 30253,33.4357859,-84.17289869999999
50 S MAIN ST, SUITE 1210, AKRON, OH 44308-1831,41.0839121,-81.5180686
664 S RIVERSHORE LANE, SUITE 150, EAGLE, ID 83616,43.6883833,-116.3547154
12667 ALCOSTA BLVD., SUITE 160, SAN RAMON, CA 94583,37.7747085,-121.9610095
4250 VETERANS MEMORIAL HIGHWAY, 4TH FLOOR EAST, HOLBROOK, NY 11741,40.7818169,-73.09274959999999
1244 119TH STREET, WHITING, IN 46394-1003,41.6791664,-87.4980514
324 S. SERVICE ROAD, SUITE 107, MELVILLE, NY 11747,40.77881379999999,-73.4140492
1050 CROWN POINTE PARKWAY SUITE 1230, ATLANTA, GA 30338,33.9317111,-84.3454136
NEW YORK STOCK EXCHANGE, 11 WALL STREET POD-P, NEW YORK, NY 10005,40.706877,-74.0112654
8475 W. SUNSET ROAD, SUITE 102, LAS VEGAS, NV 89113,36.0699921,-115.2760452
707 2ND AVENUE SOUTH, MINNEAPOLIS, MN 55402,44.975001,-93.2692454
5900 'O' STREET, LINCOLN, NE 68510-2234,40.8142218,-96.6402274
1155 AVENUE OF THE AMERICAS, 14TH FLOOR, NEW YORK, NY 10036,40.75666349999999,-73.9834183
680 WASHINGTON BLVD, SUITE 500, STAMFORD, CT 06901,41.0489755,-73.5434994
1 VANGUARD WAY, DALLAS, TX 75243,32.9044698,-96.7635813
60 STATE STREET, BOSTON, MA 02109-1820,42.3594198,-71.05643409999999
720 SECOND AVE S., ST. PETERSBURG, FL 33701,27.7691257,-82.6437152
2301 S CAPITAL OF TEXAS HWY, STE. J-101, AUSTIN, TX 78746,30.2650865,-97.81696029999999
3 TIMES SQUARE, 25TH FLOOR, NEW YORK, NY 10036,40.7565366,-73.9870157
5780 FLEET STREET, SUITE 308, CARLSBAD, CA 92008,33.1288333,-117.3159992
515 MADISON AVENUE, 22ND FLOOR, NEW YORK, NY 10022,40.7597893,-73.9737557
201 S. BISCAYNE BOULEVARD, SUITE 1100, MIAMI, FL 33131,25.772025,-80.18689599999999
6805 CARNEGIE BLVD., SUITE 210, CHARLOTTE, NC 28211,35.1525241,-80.8239813
205 WEST WACKER DRIVE, SUITE 610, CHICAGO, IL 60606,41.8865091,-87.6342787
52 VANDERBILT AVE, STE &nbsp;403, NEW YORK, NY 10017,40.7542112,-73.97732049999999
590 MADISON AVE, SUITE 2122, NEW YORK, NY 10022,40.7622095,-73.97293479999999
ONE MOODY PLAZA, SUITE 1463, GALVESTON, TX 77550,29.3067625,-94.78991359999999
485 LEXINGTON AVENUE, 10TH FLOOR, NEW YORK, NY 10017,40.7540181,-73.9734987
16767 N. PERIMETER DRIVE, SUITE 320, SCOTTSDALE, AZ 85260,33.6371281,-111.8923508
3225 SHALLOWFORD ROAD, SUITE 220, MARIETTA, GA 30062,34.0375266,-84.45706009999999
899 LONE PINE ROAD, BLOOMFIELD HILLS, MI 48302,42.5663621,-83.27050589999999
175 SW 7TH STREET, SUITE 1711, MIAMI, FL 33130,25.7679767,-80.1967082
717 FIFTH AVENUE, 18TH FLOOR, NEW YORK, NY 10022,40.761728,-73.9739659
277 PARK AVENUE, FLOOR 31, NEW YORK, NY 10172-0003,40.7555388,-73.9746804
200 EAST RANDOLPH STREET, CHICAGO, IL 60601,41.884798,-87.62124589999999
920 SYLVAN AVENUE, SUITE 240, ENGLEWOOD CLIFFS, NJ 07632,40.8979573,-73.9408483
ONE DALLAS CENTER, 350 N. ST. PAUL, SUITE 1300, DALLAS, TX 75201,32.7839907,-96.7968614
321 19TH STREET, SANTA MONICA, CA 90402-2409,34.04155009999999,-118.4968251
9 WEST 57TH STREET, NEW YORK, NY 10019-2701,40.7637078,-73.9746997
5 COLD HILL ROAD SOUTH, SUITE 11, MENDHAM, NJ 07945,40.7817648,-74.5853224
100 ENTERPRISE DRIVE, SUITE 504, ROCKAWAY, NJ 07866,40.9054803,-74.5623476
203 REDWOOD SHORES PARKWAY, SUITE 530, REDWOOD CITY, CA 94065,37.5211376,-122.2544473
ONE GREENWICH PLAZA, SUITE 130, GREENWICH, CT 06830,41.0210511,-73.6254222
6700 COMANCHE TRAIL, AUSTIN, TX 78732,30.4084358,-97.8750973
2820 SELWYN AVENUE, SUITE 550, CHARLOTTE, NC 28209,35.1744681,-80.8401295
120 WEST 45TH STREET, SUITE 3600, NEW YORK, NY 10036,40.7570336,-73.9838956
601 CALIFORNIA STREET, SUITE 500, SAN FRANCISCO, CA 94108,37.7923594,-122.4047381
8000 TOWN CENTRE DRIVE, SUITE 400, BROADVIEW HEIGHTS, OH 44147,41.3121461,-81.6819319
22333 CLASSIC COURT, LAKE BARRINGTON, IL 60010,42.187046,-88.1953692
200 PARK AVENUE, 58TH FL, NEW YORK, NY 10166,40.753349,-73.97666699999999
1370 AVENUE OF THE AMERICAS, 29TH FL, NEW YORK, NY 10019 ,40.7632951,-73.9775226
6100 CHEVY CHASE DRIVE, SUITE 100, LAUREL, MD 20707 ,39.09505,-76.902287
353 NORTH CLARK STREET, SUITE #3200, CHICAGO, IL 60654 ,None,None
353 NORTH CLARK STREET, SUITE 3200, CHICAGO, IL 60654 ,41.8888292,-87.63051949999999
1401 NEW YORK AVENUE NW, SUITE 600, WASHINGTON, DC 20005 ,38.8996194,-77.0328483
1211 AVENUE OF THE AMERICAS, 41ST FLOOR, NEW YORK, NY 10036 ,40.758739,-73.9820816
45 ROCKEFELLER PLAZA, SUITE 1960, NEW YORK, NY 10124,40.7591523,-73.9777136
159 20TH STREET, SUITE 1B-17, BROOKLYN, NY 11232 ,40.6638293,-73.9955368
32 NASSAU STREET, SUITE 300, PRINCETON, NJ 08542,40.3493059,-74.6620551
Mailing Address: 10 HUDSON YARDS, 40TH FLOOR, NEW YORK, NY 10001 ,40.75259399999999,-74.0013517
755 W PARK AVE, LONG BEACH, NY 11561 ,40.588754,-73.6864172
535 MISSION STREET, OFFICE 1720, SAN FRANCISCO, CA 94105 ,37.7888907,-122.3981003
405 LEXINGTON AVENUE, 59TH FLOOR, NEW YORK, NY 10174,40.7517567,-73.975518
199 WATER STREET, 17TH FLOOR, NEW YORK, NY 10038,40.706937,-74.0044856
800 CORPORATE POINTE, 3RD FLOOR, CULVER CITY, CA 90230 ,33.988427,-118.387658
1200 17TH STREET, SUITE #2900, DENVER, CO 80202 ,None,None
1309 WALMSLEY AVE, DALLAS, TX 75208,32.7696288,-96.84228159999999
1115 W FULTON MARKET, 3RD FLOOR, CHICAGO, IL 60607 ,41.8865804,-87.65508679999999
475 CENTRAL AVENUE, SUITE M1, ST. PETERSBURG, FL 33701 ,27.7714342,-82.6399459
200 EAST RANDOLPH STREET, SUITE 2900, CHICAGO, IL 60601 ,41.8850194,-87.6214992
465 BELFIELD AVENUE, SUITE F, STATEN ISLAND, NY 10312 ,40.541138,-74.1787446
125 FROELICH FARMS BLVD., WOODBURY, NY 11797,40.80233399999999,-73.4779719
Mailing Address: 125 FROELICH FARMS BLVD., SUITE 6, WOODBURY, NY 11797 ,40.80233399999999,-73.4779719
2827 PEACHTREE RD NE, SUITE 510, ATLANTA, GA 30305 ,33.8318645,-84.3847898
7600 JERICHO TURNPIKE, SUITE 304, WOODBURY, NY 11797 ,40.81183679999999,-73.48844559999999
2000 MORRIS AVENUE, SUITE 1100, BIRMINGHAM, AL 35203 ,33.5139797,-86.8051007
140 MARINE LANE, ST. LOUIS, MO 63146-2236 ,38.7061694,-90.4678538
200 NORTH PACIFIC COAST HIGHWAY, SUITE 1525, EL SEGUNDO, CA 90245 ,33.9177896,-118.3952378
711 3RD AVENUE, FLOOR 5, NEW YORK, NY 10017,40.75224860000001,-73.9729531
Mailing Address: 53 FOREST AVENUE, 3RD FLOOR, OLD GREENWICH, CT 06870 ,41.0346999,-73.5633528
31 OCEAN TERRACE, LONG BRANCH, NJ 07740,40.3105931,-73.9781162
111 SOUTH RIDGE STREET, SUITE 201, RYE BROOK, NY 10573 ,41.0032737,-73.68087
225 W. WACKER DRIVE, SUITE 1575, CHICAGO, IL 60606 ,41.8862957,-87.6350796
875 E. WISCONSIN AVENUE, SUITE 800, MILWAUKEE, WI 53202 ,43.038429,-87.900488
20 WEST 55TH STREET, 11TH FLOOR, NEW YORK, NY 10019 ,40.7619634,-73.97616839999999
1607 SLEEPY HOLLOW CT, WESTLAKE, TX 76262 ,32.9737905,-97.1769868
5201 VILLAGE PARKWAY, ROGERS, AR 72758,36.3178851,-94.1879304
4TH FLOOR, 25 OLD BURLINGTON STREET, LONDON, W1S 3AN ENGLAND ,51.5106787,-0.1410973
317 AUSTRALIAN DRIVE, ROTONDA WEST, FL 33947 ,26.8974185,-82.2469242
110 FRONT STREET, SUITE 300, JUPITER, FL 33477,26.9352254,-80.0822984
95 WELLS AVENUE, SUITE 160, NEWTON, MA 02459 ,42.2922215,-71.199726
14185 DALLAS PARKWAY, SUITE 780, DALLAS, TX 75254 ,32.9390128,-96.8229807
475 5TH AVENUE, 15TH FLOOR, NEW YORK, NY 10017 ,40.75246,-73.9811508
1395 BRICKELL AVE, SUITE 800, MIAMI, FL 33131 ,25.7604836,-80.1909065
200 CANAL VIEW BLVD., STE. 204, ROCHESTER, NY 14623 ,43.09780070000001,-77.5847071
600 SUMMER STREET, SUITE 402, STAMFORD, CT 06901 ,41.0574258,-73.5406107
4551 GLENCOE AVENUE, SUITE 300, MARINA DEL REY, CA 90292 ,33.983598,-118.4333305
1655 GRANT STREET, 10TH FLOOR, CONCORD, CA 94520 ,37.9746107,-122.0317582
1300 NORTH 17TH STREET, SUITE 1800, ARLINGTON, VA 22209-3810 ,38.8922092,-77.070837
433 MAIN STREET, GREEN BAY, WI 54301-5114,44.517726,-88.009331
4600 W. CYPRESS, SUITE 405, TAMPA, FL 33607 ,27.9517543,-82.52262379999999
60 RUMSON ROAD, RUMSON, NJ 07760,40.3666995,-73.98929030000001
344A WILLIS AVE, MINEOLA, NY 11501,40.7516632,-73.6422985
1627 EYE STREET, NW, SUITE 1210, WASHINGTON, DC 20006 ,38.9012681,-77.04095830000001
#410, 585 8TH AVENUE SW, CALGARY, T2P 1G1 CANADA ,None,None
7700 MILLS CIVIC PARKWAY, WEST DES MOINES, IA 50266 ,41.5582037,-93.81234839999999
ONE DOCK STREET, SUITE 404, STAMFORD, CT 06902 ,41.0479423,-73.5368472
126 WEST 22 STREET, SUITE 9S, NEW YORK, NY 10011 ,40.7425969,-73.9945099
530 LYTTON AVE., FLOOR 2, PALO ALTO, CA 94301 ,37.4493401,-122.1599696
599 LEXINGTON AVE, 21 FLOOR, NEW YORK, NY 10022,40.757962,-73.9708356
107 GREENWICH STREET, 21ST FLOOR, NEW YORK, NY 10006 ,40.7083698,-74.0131655
2121 NORTH CALIFORNIA BLVD., SUITE 290, WALNUT CREEK, CA 94596 ,37.9086838,-122.0664526
83 MORSE ST, MODULE 4, NORWOOD, MA 02062,42.1722208,-71.2057576
26455 RIVERROCK WAY, SANTA CLARITA, CA 91350,34.4214435,-118.5225286
20W 55TH STREET, NEW YORK, NY 10019,40.7619634,-73.97616839999999
112 WEST 56TH STREET, NEW YORK, NY 10019-3841 ,40.7638566,-73.97860849999999
10940 WILSHIRE BLVD., 16TH FLOOR, LOS ANGELES, CA 90024 ,34.0580482,-118.4450381
1204 SAN ANTONIO STREET, SECOND FLOOR, AUSTIN, TX 78701 ,30.27571709999999,-97.7453647
ONE FINANCIAL WAY, CINCINNATI, OH 45242,39.2481558,-84.3632322
Mailing Address: P.O. BOX 237, CINCINNATI, OH 45201-0371 ,39.10663539999999,-84.53632259999999
N. 822 FLORIDA A1A, SUITE 310, PONTE VEDRA BEACH, FL 32082,30.1991397,-81.38081199999999
5187 UTICA RIDGE RD, DAVENPORT, IA 52807 ,41.5731829,-90.51319170000001
1 ALHAMBRA PLAZA, SUITE 100, CORAL GABLES, FL 33134,25.7529118,-80.2550875
1221 S MOPAC EXPY, SUITE 260, AUSTIN, TX 78746 ,30.2631606,-97.7865839
225 LIBERTY STREET, 10TH FLOOR, SUITE 1020, NEW YORK, NY 10281 ,40.7120627,-74.0151624
530 FIFTH AVENUE, 9TH FLOOR, NEW YORK, NY 10036,40.7552112,-73.98013329999999
230 W. MONROE, SUITE 845, CHICAGO, IL 60606 ,41.8810687,-87.6348708
3200 OLYMPUS BLVD, SUITE 100, DALLAS, TX 75019 ,32.9365356,-96.9856609
148 MADISON AVE, 5TH FLOOR, NEW YORK, NY 10016 ,40.7464413,-73.9842472
445 PARK AVENUE 19TH FLOOR, NEW YORK, NY 10022 ,40.7610924,-73.97056669999999
5550 GLADES ROAD, SUITE 535, BOCA RATON, FL 33431 ,26.3669699,-80.1304277
2601 S BAYSHORE DRIVE SUITE 1100, MIAMI, FL 33133 ,25.7326056,-80.2342815
1427 MOUNTAIN MEADOW, MCCALL, ID 83638,44.91940169999999,-116.0725279
8117 PRESTON ROAD, SUITE 450, DALLAS, TX 75225 ,32.8609709,-96.8062135
140 WEST STREET SANDTON, 11TH FLOOR, JOHANNESBURG, 2196 SOUTH AFRICA,-26.10579,28.0566001
3620 AMERICAN RIVER DRIVE, SUITE 145, SACRAMENTO, CA 95864-7256 ,38.5700181,-121.3785502
777 YAMATO ROAD, SUITE 300, BOCA RATON, FL 33431,26.3949081,-80.1004293
40 BURTON HILLLS BLVD., SUITE 450, NASHVILLE, TN 37215,36.0961362,-86.8235055
340 PALLADIO PKWY, SUITE 501, FOLSOM, CA 95630,38.6504191,-121.1195683
1650 MARKET STREET, 8TH FLOOR, PHILADELPHIA, PA 19103 ,39.9527597,-75.1681796
555 MADISON AVENUE, SUITE 11A, NEW YORK, NY 10022 ,40.7612329,-73.97267219999999
350 FIFTH AVENUE, SUITE 6740, NEW YORK, NY 10118 ,40.74866,-73.98565599999999
405 LEXINGTON AVENUE, SUITE 714, NEW YORK, NY 10174 ,40.7517567,-73.975518
15950 WEST DODGE ROAD, SUITE 300, OMAHA, NE 68118 ,41.2642087,-96.1632499
9205 W RUSSELL ROAD, SUITE 400, LAS VEGAS, NV 89148 ,36.0846196,-115.2931971
7145 WOODLEY AVE, VAN NUYS, CA 91406,34.20047,-118.48387
37 WEST AVE, SUITE 301, WAYNE, PA 19087,40.04580660000001,-75.3891984
20 WEST 9TH STREET, CINCINNATI, OH 45202-2024,39.1054274,-84.5150362
